Name,Platform,Location,Environment,Module,Description,Cores,Memory,Prov Total (GB),Used Total (GB),Prov,Used,Available (GB),Used (GB),Logs (GB),Cluster/Blade,,,,,,,,
nl-fldi-00887,Linux,DISC,Prod,Shared,Prod - Shared - Batch Processor (UC4 v9) #2,8,20,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-00888,Linux,DISC,Prod,OneView,Prod - OneView - Packaging Eventing TC #01,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-00889,Linux,DISC,Prod,OneView,Prod - OneView - Packaging Eventing TC #02,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-00890,Linux,DISC,Prod,OneView,Prod - OneView - Packaging Eventing TC #03,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-00891,Linux,DISC,Prod,OneView,Prod - OneView - Packaging Eventing TC #04,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-00892,Linux,DISC,Prod,Shared,Prod - Shared - Log Consolidation #1,6,20,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-00893,Linux,DISC,Prod,Shared,Prod - Shared - Log Consolidation #2,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-00902,Linux,DISC,Dev1,Shared,Dev1 - Shared - GBTS Knowledge Management System - Dev Application Server,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-Dev,,,,,,,,
nl-fldi-00903,Linux,DISC,Dev1,Shared,Dev1 - Shared - GBTS Knowledge Management System - Dev DB Instance,2,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-Dev,,,,,,,,
nl-fldi-00905,Linux,DISC,INFRA,Shared,INFRA - Shared - CA Interscope 8X Collector #3,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-INFRA,,,,,,,,
nl-fldi-00906,Linux,DISC,INFRA,Shared,INFRA - Shared - CA Interscope 8X Collector 4,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-INFRA,,,,,,,,
nl-fldi-00920,Linux,DISC,Load2,RTI,Load2 - RTI - ATS Sonic ESB #1,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-00921,Linux,DISC,Load2,RTI,Load2 - RTI - ATS Sonic ESB #2,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-00922,Linux,DISC,Load2,RTI,Load2 - RTI - ATS Sonic MQ #1,4,12,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-00923,Linux,DISC,Load2,RTI,Load2 - RTI - ATS Sonic MQ #2,4,12,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-00924,Linux,DISC,Load2,RTI,Load2 - RTI - Dream Sonic ESB #1,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-00925,Linux,DISC,Load2,RTI,Load2 - RTI - Dreams Sonic MQ #1,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-00926,Linux,DISC,Load2,RTI,Load2 - RTI - Dreams Sonic MQ #2,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-00937,Linux,DISC,Dev2,xPass,Dev2 - xPass - MPT2 GXP (tomcat),2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-PARKTEST,,,,,,,,
nl-fldi-00938,Linux,DISC,Dev2,xPass,Dev2 - xPass - MPT2 GXP batch,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-PARKTEST,,,,,,,,
nl-fldi-00940,Linux,DISC,Prod,xConnect,Prod - xConnect - Epcot xBRMS,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-00941,Linux,DISC,Env2,xConnect,Env2 - xConnect - JMSListener,2,2,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-00944,Linux,DISC,Prod,Shared,Prod - Shared - APIM - Node #1,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-00945,Linux,DISC,Prod,Shared,Prod - Shared - APIM - Node #2,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-00946,Linux,DISC,Prod,Shared,Prod - Shared - APIM - Node #3,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-00947,Linux,DISC,Prod,Shared,Prod - Shared - APIM - Node #4,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-00948,Linux,DISC,Prod,Shared,Prod - Shared - APIM - Node #5,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-00949,Linux,DISC,Prod,Shared,Prod - Shared - APIM - Node #6,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-00954,Linux,DISC,Env5,Shared,Env5 - Shared - Batch Processor (UC4 v9) #2,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-00955,Linux,DISC,Env4,Shared,Env4 - Shared - Batch Processor (UC4 v9) #2,2,7,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-00956,Linux,DISC,Env2,Shared,Env2 - Shared - Batch Processor (UC4 v9) #2,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-00957,Linux,DISC,Env1,Shared,Env1 - Shared - Batch Processor (UC4 v9) #2,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-00958,Linux,DISC,Load1,Shared,Load1 - Shared - Batch Processor (UC4 v9) #2,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-00959,Linux,DISC,Load2,Shared,Load2 - Shared - Batch Processor (UC4 v9) #2,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-00978,Linux,DISC,Prod,OneView,Prod - OneView - Assembly TC #03,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-00979,Linux,DISC,Prod,OneView,Prod - OneView - Assembly TC #04,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-00980,Linux,DISC,Prod,OneView,Prod - OneView - Packaging-Web TC #03,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-00981,Linux,DISC,Prod,OneView,Prod - OneView - Packaging-Web TC #04,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-00983,Linux,DISC,Prod,xConnect,Prod - xConnect - JMS Listener #1,4,6,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-00984,Linux,DISC,Prod,xConnect,Prod - xConnect - JMS Listener #2,4,6,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-00987,Linux,DISC,Prod,RTI,Prod - RTI - FPT3 - Sonic Broker #1,4,12,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-00988,Linux,DISC,Prod,RTI,Prod - RTI - FPT3 - Sonic Broker #2,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-00992,Linux,DISC,Prod,xConnect,Prod - xConnect - IDMS DISC #1,4,20,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-00993,Linux,DISC,Prod,xConnect,Prod - xConnect - IDMS DISC #2,4,20,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01004,Linux,DISC,Env1,GFF,Env1 - GFF - BoG - Cast App,2,4,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-01005,Linux,DISC,Env5,GFF,Env5 - GFF - BoG - Cast App #1,2,4,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-01006,Linux,DISC,Env5,GFF,Env5 - GFF - BoG - Cast App #2,2,4,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-01007,Linux,DISC,Prod,xPass,Prod - xPass - FPT3 - FWI Content Server #1,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01008,Linux,DISC,Prod,xPass,Prod - xPass - FPT3 - FWI Content Server #2,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01009,Linux,DISC,Prod,xPass,Prod - xPass - FPT3 - FP+ Itinerary Search #1,2,12,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01010,Linux,DISC,Prod,xPass,Prod - xPass - FPT3 - FP+ Itinerary Search #2,2,12,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01011,Linux,DISC,Prod,xPass,Prod - xPass - FPT3 - Trifecta Mail Server #1,2,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01012,Linux,DISC,Prod,xPass,Prod - xPass - FPT3 - Trifecta Mail Server #2,2,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01015,Linux,DISC,Prod,Shared,Prod - Shared - FPT3 - Batch Server,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01018,Linux,DISC,Prod,Shared,Prod - Shared - Ganglia Production Tending,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01020,Linux,DISC,Load2,OneView,Load2 - OneView - Assembly TC #03,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-01021,Linux,DISC,Load2,OneView,Load2 - OneView - Assembly TC #04,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-01022,Linux,DISC,Load2,OneView,Load2 - OneView - Assembly TC #05,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-01023,Linux,DISC,Load2,OneView,Load2 - OneView - Assembly TC #06,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-01024,Linux,DISC,Load2,OneView,Load2 - OneView - Packaging-Web TC #03,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-01025,Linux,DISC,Load2,OneView,Load2 - OneView - Packaging-Web TC #04,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-01026,Linux,DISC,Load2,OneView,Load2 - OneView - Packaging-Web TC #05,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-01027,Linux,DISC,Load2,OneView,Load2 - OneView - Packaging-Web TC #06,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-01028,Linux,DISC,Load2,Entitlements,Load2 - Entitlements - Ticketing TC #03,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-01029,Linux,DISC,Load2,Entitlements,Load2 - Entitlements - Ticketing TC #04,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-01030,Linux,DISC,Load2,Entitlements,Load2 - Entitlements - Ticketing TC #05,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-01031,Linux,DISC,Load2,Entitlements,Load2 - Entitlements - Ticketing TC #06,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-01032,Linux,DISC,Load2,xConnect,Load2 - xConnect - IDMS #1,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-01033,Linux,DISC,Load2,xConnect,Load2 - xConnect - IDMS #2,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-01034,Linux,DISC,Load2,OneView,Load2 - OneView - Assembly TC #07,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-01035,Linux,DISC,Load2,OneView,Load2 - OneView - Assembly TC #08,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-01036,Linux,DISC,Load2,OneView,Load2 - OneView - Packaging-Web TC #07,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-01037,Linux,DISC,Load2,OneView,Load2 - OneView - Packaging-Web TC #08,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-01038,Linux,DISC,Env2,xConnect,Env2 - xConnect - New xBRC #1,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-01039,Linux,DISC,Env2,xConnect,Env2 - xConnect - New xBRC #2,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nl-fldi-01040,Linux,DISC,Load2,Shared,Load2 - Shared - Test build,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-01041,Linux,DISC,Load2,RTI,Load2 - RTI - sonicdm mf container #1,4,12,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-01042,Linux,DISC,Load2,RTI,Load2 - RTI - sonicdm mf container #2,4,12,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-01043,Linux,DISC,Load2,RTI,Load2 - RTI - SF Sonic MQ #1,4,12,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-01044,Linux,DISC,Load2,RTI,Load2 - RTI - SF Sonic MQ #2,4,12,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-01045,Linux,DISC,Load2,RTI,Load2 - RTI - SF Sonic ESB #1,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-01046,Linux,DISC,Load2,RTI,Load2 - RTI - SF Sonic ESB #2,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-01047,Linux,DISC,Load2,RTI,Load2 - RTI - Actional Management Server (AMS) #1,6,12,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-01048,Linux,DISC,Load2,RTI,Load2 - RTI - Actional Management Server (AMS) #2,6,12,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nl-fldi-01049,Linux,DISC,Prod,Message Center,Prod - Message Center - Messaging Web TC #3,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01050,Linux,DISC,Prod,Message Center,Prod - Message Center - Messaging Web TC #4,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01051,Linux,DISC,Prod,Message Center,Prod - Message Center - Messaging Web TC #5,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-01052,Linux,DISC,Prod,Message Center,Prod - Message Center - Messaging Web TC #6,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-01053,Linux,DISC,Prod,Message Center,Prod - Message Center - Messaging Web TC #7,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-01054,Linux,DISC,Prod,Message Center,Prod - Message Center - Messaging Web TC #8,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-01071,Linux,DISC,Prod,RTI,Prod - RTI - SOR TC #03,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01072,Linux,DISC,Prod,RTI,Prod - RTI - SOR TC #04,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01073,Linux,DISC,Prod,RTI,Prod - RTI - SOR TC #05,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01074,Linux,DISC,Prod,RTI,Prod - RTI - SOR TC #06,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01075,Linux,DISC,Prod,RTI,Prod - RTI - SOR TC #07,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01076,Linux,DISC,Prod,RTI,Prod - RTI - SOR TC #08,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01077,Linux,DISC,Prod,RTI,Prod - RTI - SOR TC #09,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-01078,Linux,DISC,Prod,RTI,Prod - RTI - SOR TC #10,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-01079,Linux,DISC,Prod,RTI,Prod - RTI - SOR TC #11,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-01080,Linux,DISC,Prod,RTI,Prod - RTI - SOR TC #12,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-01081,Linux,DISC,Prod,RTI,Prod - RTI - SOR TC #13,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-01082,Linux,DISC,Prod,RTI,Prod - RTI - SOR TC #14,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-01083,Linux,DISC,Prod,RTI,Prod - RTI - SOR TC #15,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-01084,Linux,DISC,Prod,RTI,Prod - RTI - SOR TC #16,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-01085,Linux,DISC,Prod,OneView,Prod - OneView - Packaging-Web TC #05,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-01086,Linux,DISC,Prod,OneView,Prod - OneView - Packaging-Web TC #06,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-01087,Linux,DISC,Prod,OneView,Prod - OneView - Packaging-Web TC #07,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01088,Linux,DISC,Prod,OneView,Prod - OneView - Packaging-Web TC #08,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01089,Linux,DISC,Prod,OneView,Prod - OneView - Packaging-Web TC #09,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01090,Linux,DISC,Prod,OneView,Prod - OneView - Packaging-Web TC #10,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01091,Linux,DISC,Prod,OneView,Prod - OneView - Packaging-Web TC #11,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01092,Linux,DISC,Prod,OneView,Prod - OneView - Packaging-Web TC #12,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-01093,Linux,DISC,Prod,OneView,Prod - OneView - Packaging-Web TC #13,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01094,Linux,DISC,Prod,OneView,Prod - OneView - Packaging-Web TC #14,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01095,Linux,DISC,Prod,OneView,Prod - OneView - Packaging-Web TC #15,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-01096,Linux,DISC,Prod,OneView,Prod - OneView - Packaging-Web TC #16,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01097,Linux,DISC,Prod,Entitlements,Prod - Entitlements - Ticketing TC #03,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-01098,Linux,DISC,Prod,Entitlements,Prod - Entitlements - Ticketing TC #04,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-01099,Linux,DISC,Prod,Entitlements,Prod - Entitlements - Ticketing TC #05,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-01100,Linux,DISC,Prod,Entitlements,Prod - Entitlements - Ticketing TC #06,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-01101,Linux,DISC,Prod,Entitlements,Prod - Entitlements - Ticketing TC #07,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-01102,Linux,DISC,Prod,Entitlements,Prod - Entitlements - Ticketing TC #08,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-01103,Linux,DISC,Prod,Entitlements,Prod - Entitlements - Ticketing TC #09,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-01104,Linux,DISC,Prod,Entitlements,Prod - Entitlements - Ticketing TC #10,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-01105,Linux,DISC,Prod,Entitlements,Prod - Entitlements - Ticketing TC #11,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01106,Linux,DISC,Prod,Entitlements,Prod - Entitlements - Ticketing TC #12,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01107,Linux,DISC,Prod,Entitlements,Prod - Entitlements - Ticketing TC #13,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01108,Linux,DISC,Prod,Entitlements,Prod - Entitlements - Ticketing TC #14,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01109,Linux,DISC,Prod,Entitlements,Prod - Entitlements - Ticketing TC #15,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01110,Linux,DISC,Prod,Entitlements,Prod - Entitlements - Ticketing TC #16,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01111,Linux,DISC,Prod,Entitlements,Prod - Entitlements - Level-N TC #3,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01112,Linux,DISC,Prod,Entitlements,Prod - Entitlements - Level-N TC #4,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01113,Linux,DISC,Prod,Entitlements,Prod - Entitlements - Level-N TC #5,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-01114,Linux,DISC,Prod,Entitlements,Prod - Entitlements - Level-N TC #6,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-01115,Linux,DISC,Prod,Entitlements,Prod - Entitlements - Level-N TC #7,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-01116,Linux,DISC,Prod,Entitlements,Prod - Entitlements - Level-N TC #8,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD1,,,,,,,,
nl-fldi-01117,Linux,DISC,Prod,OneView,Prod - OneView - Packaging Eventing TC #05,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01118,Linux,DISC,Prod,OneView,Prod - OneView - Packaging Eventing TC #06,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
nl-fldi-01119,Linux,DISC,Prod,OneView,Prod - OneView - Packaging Eventing TC #07,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
